# flux units are f_nu
# column 1: lambda
# column 2-11: torus flux with different inclination angles, i=0, 10, ..., 80, 90; unit: f_nu 
# column 12: agn polar dust flux template; unit: f_nu
  0 10 20 30 40 50 60 70 80 90
  1.1259000e+02  3.1773400e-17  3.0983979e-17  2.8687484e-17  2.5121050e-17  2.6709250e-18  5.6164310e-20  1.5601198e-20  1.2480959e-20  3.1202398e-21  0.0000000e+00       0.0000000
  1.1285000e+02  3.1845166e-17  3.1055745e-17  2.8756127e-17  2.5180334e-17  2.6740454e-18  5.6164310e-20  1.5601198e-20  1.2480959e-20  3.1202398e-21  0.0000000e+00       0.0000000
  1.1311000e+02  3.1920053e-17  3.1127511e-17  2.8821653e-17  2.5239618e-17  2.6771655e-18  5.6164310e-20  1.5601198e-20  1.2480959e-20  3.1202398e-21  0.0000000e+00       0.0000000
  1.1337000e+02  3.1991819e-17  3.1199277e-17  2.8887179e-17  2.5298904e-17  2.6802858e-18  5.6164310e-20  1.5601198e-20  1.2480959e-20  3.1202398e-21  0.0000000e+00       0.0000000
  1.1363200e+02  3.2066705e-17  3.1271040e-17  2.8955825e-17  2.5358188e-17  2.6834062e-18  5.6164310e-20  1.5601198e-20  1.2480959e-20  3.1202398e-21  0.0000000e+00       0.0000000
  1.1389400e+02  3.2141592e-17  3.1342806e-17  2.9021347e-17  2.5414352e-17  2.6865263e-18  5.6164310e-20  1.5601198e-20  1.2480959e-20  3.1202398e-21  0.0000000e+00       0.0000000
  1.1415600e+02  3.2216471e-17  3.1417693e-17  2.9089993e-17  2.5473636e-17  2.6896466e-18  5.3044075e-20  1.5601198e-20  1.2480959e-20  3.1202398e-21  0.0000000e+00       0.0000000
  1.1441901e+02  3.2291358e-17  3.1489459e-17  2.9155519e-17  2.5532921e-17  2.6896466e-18  5.3044075e-20  1.5601198e-20  1.2480959e-20  3.1202398e-21  0.0000000e+00       0.0000000
  1.1468300e+02  3.2363124e-17  3.1561225e-17  2.9224165e-17  2.5592205e-17  2.6927670e-18  5.3044075e-20  1.5601198e-20  1.5601198e-20  3.1202398e-21  0.0000000e+00       0.0000000
  1.1494801e+02  3.2441130e-17  3.1636111e-17  2.9292808e-17  2.5654610e-17  2.6958871e-18  5.3044075e-20  1.5601198e-20  1.5601198e-20  3.1202398e-21  0.0000000e+00       0.0000000
  1.1521301e+02  3.2516017e-17  3.1707878e-17  2.9361454e-17  2.5713895e-17  2.6990072e-18  5.3044075e-20  1.8721438e-20  1.5601198e-20  3.1202398e-21  0.0000000e+00       0.0000000
  1.1547800e+02  3.2590903e-17  3.1782761e-17  2.9426980e-17  2.5773179e-17  2.7021275e-18  5.3044075e-20  1.8721438e-20  1.5601198e-20  3.1202398e-21  0.0000000e+00       0.0000000
  1.1574400e+02  3.2665789e-17  3.1857647e-17  2.9495626e-17  2.5832465e-17  2.7052477e-18  5.3044075e-20  1.8721438e-20  1.5601198e-20  3.1202398e-21  0.0000000e+00       0.0000000
  1.1601099e+02  3.2740672e-17  3.1929413e-17  2.9564272e-17  2.5891747e-17  2.7083680e-18  5.3044075e-20  1.8721438e-20  1.5601198e-20  3.1202398e-21  0.0000000e+00       0.0000000
  1.1627901e+02  3.2815559e-17  3.2004299e-17  2.9632915e-17  2.5954153e-17  2.7114883e-18  5.3044075e-20  1.8721438e-20  1.5601198e-20  3.1202398e-21  0.0000000e+00       0.0000000
  1.1654700e+02  3.2893565e-17  3.2079186e-17  2.9701561e-17  2.6013439e-17  2.7114883e-18  5.3044075e-20  1.8721438e-20  1.5601198e-20  3.1202398e-21  0.0000000e+00       0.0000000
  1.1681500e+02  3.2968451e-17  3.2154072e-17  2.9770207e-17  2.6075843e-17  2.7146085e-18  5.3044075e-20  1.8721438e-20  1.5601198e-20  3.1202398e-21  0.0000000e+00       0.0000000
  1.1708500e+02  3.3043338e-17  3.2228955e-17  2.9838853e-17  2.6135127e-17  2.7177288e-18  5.3044075e-20  1.8721438e-20  1.5601198e-20  3.1202398e-21  0.0000000e+00       0.0000000
  1.1735500e+02  3.3121344e-17  3.2303841e-17  2.9907499e-17  2.6197531e-17  2.7208491e-18  4.9923836e-20  1.8721438e-20  1.5601198e-20  3.1202398e-21  0.0000000e+00       0.0000000
  1.1762500e+02  3.3196227e-17  3.2378728e-17  2.9979262e-17  2.6256817e-17  2.7239692e-18  4.9923836e-20  1.8721438e-20  1.5601198e-20  3.1202398e-21  0.0000000e+00       0.0000000
  1.1789600e+02  3.3274233e-17  3.2453614e-17  3.0047908e-17  2.6319223e-17  2.7270896e-18  4.9923836e-20  1.8721438e-20  1.5601198e-20  3.1202398e-21  0.0000000e+00       0.0000000
  1.1816800e+02  3.3352240e-17  3.2528500e-17  3.0116554e-17  2.6378505e-17  2.7302097e-18  4.9923836e-20  1.8721438e-20  1.8721438e-20  3.1202398e-21  0.0000000e+00       0.0000000
  1.1843999e+02  3.3427126e-17  3.2603387e-17  3.0188317e-17  2.6440911e-17  2.7302097e-18  4.9923836e-20  1.8721438e-20  1.8721438e-20  3.1202398e-21  0.0000000e+00       0.0000000
  1.1871300e+02  3.3505136e-17  3.2678270e-17  3.0256963e-17  2.6503315e-17  2.7333298e-18  4.9923836e-20  1.8721438e-20  1.8721438e-20  3.1202398e-21  0.0000000e+00       0.0000000
  1.1898700e+02  3.3583142e-17  3.2753156e-17  3.0325609e-17  2.6565721e-17  2.7364502e-18  4.9923836e-20  1.8721438e-20  1.8721438e-20  3.1202398e-21  0.0000000e+00       0.0000000
  1.1926099e+02  3.3661142e-17  3.2831162e-17  3.0397375e-17  2.6625005e-17  2.7395705e-18  4.9923836e-20  1.8721438e-20  1.8721438e-20  3.1202398e-21  0.0000000e+00       0.0000000
  1.1953600e+02  3.3739152e-17  3.2906049e-17  3.0469138e-17  2.6687409e-17  2.7426906e-18  4.9923836e-20  1.8721438e-20  1.8721438e-20  3.1202398e-21  0.0000000e+00       0.0000000
  1.1981200e+02  3.3817158e-17  3.2984055e-17  3.0537784e-17  2.6749815e-17  2.7458109e-18  4.9923836e-20  1.8721438e-20  1.8721438e-20  3.1202398e-21  0.0000000e+00       0.0000000
  1.2008801e+02  3.3895165e-17  3.3058942e-17  3.0609551e-17  2.6812221e-17  2.7458109e-18  4.9923836e-20  1.8721438e-20  1.8721438e-20  3.1202398e-21  0.0000000e+00       0.0000000
  1.2036500e+02  3.3973171e-17  3.3136948e-17  3.0681317e-17  2.6874623e-17  2.7458109e-18  4.9923836e-20  1.8721438e-20  1.8721438e-20  3.1202398e-21  0.0000000e+00       0.0000000
  1.2064200e+02  3.4051178e-17  3.3211831e-17  3.0749963e-17  2.6937029e-17  2.7395705e-18  4.9923836e-20  1.8721438e-20  1.8721438e-20  3.1202398e-21  0.0000000e+00       0.0000000
  1.2092101e+02  3.4132301e-17  3.3289837e-17  3.0821726e-17  2.7002555e-17  2.7333298e-18  4.9923836e-20  1.8721438e-20  1.8721438e-20  3.1202398e-21  0.0000000e+00       0.0000000
  1.2119901e+02  3.4210307e-17  3.3364724e-17  3.0893492e-17  2.7064959e-17  2.7302097e-18  4.9923836e-20  1.8721438e-20  1.8721438e-20  3.1202398e-21  0.0000000e+00       0.0000000
  1.2147900e+02  3.4291434e-17  3.3442730e-17  3.0965258e-17  2.7127363e-17  2.7239692e-18  5.3044075e-20  1.8721438e-20  1.8721438e-20  3.1202398e-21  0.0000000e+00       0.0000000
  1.2175900e+02  3.4369440e-17  3.3520737e-17  3.1037024e-17  2.7189769e-17  2.7177288e-18  5.3044075e-20  1.8721438e-20  1.8721438e-20  3.1202398e-21  0.0000000e+00       0.0000000
  1.2203900e+02  3.4450567e-17  3.3598743e-17  3.1108790e-17  2.7255293e-17  2.7114883e-18  5.3044075e-20  1.8721438e-20  1.8721438e-20  3.1202398e-21  0.0000000e+00       0.0000000
  1.2232100e+02  3.4528573e-17  3.3676746e-17  3.1180557e-17  2.7317698e-17  2.7052477e-18  5.3044075e-20  1.8721438e-20  1.8721438e-20  3.1202398e-21  0.0000000e+00       0.0000000
  1.2260300e+02  3.4609697e-17  3.3754753e-17  3.1252320e-17  2.7383224e-17  2.6990072e-18  5.6164310e-20  1.8721438e-20  1.8721438e-20  3.1202398e-21  0.0000000e+00       0.0000000
  1.2288499e+02  3.4690823e-17  3.3832759e-17  3.1324086e-17  2.7445628e-17  2.6927670e-18  5.6164310e-20  1.8721438e-20  1.8721438e-20  3.1202398e-21  0.0000000e+00       0.0000000
  1.2316901e+02  3.4771950e-17  3.3910766e-17  3.1398972e-17  2.7511154e-17  2.6865263e-18  5.6164310e-20  1.8721438e-20  1.8721438e-20  3.1202398e-21  0.0000000e+00       0.0000000
  1.2345300e+02  3.4849956e-17  3.3988772e-17  3.1470738e-17  2.7573558e-17  2.6802858e-18  5.6164310e-20  1.8721438e-20  1.8721438e-20  3.1202398e-21  0.0000000e+00       0.0000000
  1.2373700e+02  3.4931083e-17  3.4066778e-17  3.1542504e-17  2.7639082e-17  2.6740454e-18  5.9284551e-20  1.8721438e-20  1.8721438e-20  3.1202398e-21  0.0000000e+00       0.0000000
  1.2402200e+02  3.5012209e-17  3.4144782e-17  3.1617391e-17  2.7701488e-17  2.6678049e-18  5.9284551e-20  1.8721438e-20  1.8721438e-20  3.1202398e-21  0.0000000e+00       0.0000000
  1.2430800e+02  3.5093333e-17  3.4222788e-17  3.1689157e-17  2.7767014e-17  2.6615645e-18  5.9284551e-20  1.8721438e-20  1.8721438e-20  3.1202398e-21  0.0000000e+00       0.0000000
  1.2459500e+02  3.5174459e-17  3.4303915e-17  3.1764037e-17  2.7832536e-17  2.6553240e-18  5.9284551e-20  1.8721438e-20  1.8721438e-20  3.1202398e-21  0.0000000e+00       0.0000000
  1.2488200e+02  3.5258709e-17  3.4381921e-17  3.1835803e-17  2.7898062e-17  2.6490833e-18  6.2404793e-20  1.8721438e-20  1.8721438e-20  3.1202398e-21  0.0000000e+00       0.0000000
  1.2517000e+02  3.5339836e-17  3.4463048e-17  3.1910689e-17  2.7963588e-17  2.6428429e-18  6.2404793e-20  2.1841677e-20  1.8721438e-20  3.1202398e-21  0.0000000e+00       0.0000000
  1.2545800e+02  3.5420962e-17  3.4541054e-17  3.1985575e-17  2.8029111e-17  2.6366026e-18  6.2404793e-20  2.1841677e-20  1.8721438e-20  3.1202398e-21  0.0000000e+00       0.0000000
